;origem;destino;caminho
42898;2171;29677;['2171', '42480', '45004', '26150', '18087', '29675', '35833', '29677']
42899;2171;29676;['2171', '42480', '45004', '26150', '39740', '29676']
42900;2171;29673;['2171', '29673']
42901;2171;29674;['2171', '42480', '45004', '26150', '16475', '29674']
42902;2171;29671;['2171', '42480', '45004', '26150', '18087', '29675', '29671']
42903;2171;29681;['2171', '29681']
42904;2171;29716;['2171', '42480', '45004', '26150', '45957', '29716']
42905;2171;32356;['2171', '42480', '45004', '26150', '13323', '781', '32356']
42906;2171;32285;['2171', '42480', '45004', '26150', '16475', '45262', '32285']
42907;2171;33013;['2171', '42480', '45004', '26150', '16475', '33013']
42908;2171;34557;['2171', '42480', '45004', '26150', '16475', '45748', '34557']
42909;2171;35600;['2171', '42480', '45004', '26150', '18087', '35600']
42910;2171;35867;['2171', '42480', '45004', '26150', '39740', '35867']
42911;2171;35776;['2171', '35776']
42912;2171;35613;['2171', '35613']
42913;2171;35814;['2171', '35814']
42914;2171;35727;['2171', '42480', '45004', '26150', '18087', '35727']
42915;2171;35856;['2171', '42480', '45004', '26150', '16475', '35856']
42916;2171;35777;['2171', '42480', '45004', '26150', '16475', '35777']
42917;2171;35800;['2171', '42480', '45004', '26150', '39740', '35800']
42918;2171;35603;['2171', '42480', '45004', '26150', '18087', '29675', '35833', '35603']
42919;2171;35861;['2171', '35861']
42920;2171;35601;['2171', '42480', '45004', '26150', '18087', '29675', '35601']
42921;2171;35833;['2171', '42480', '45004', '26150', '18087', '29675', '35833']
42922;2171;39810;['2171', '42480', '39810']
42923;2171;39800;['2171', '15711', '39800']
42924;2171;39733;['2171', '42480', '45004', '48331', '39733']
42925;2171;39812;['2171', '42480', '45004', '26150', '18087', '39812']
42926;2171;39811;['2171', '42480', '45004', '26150', '39811']
42927;2171;39799;['2171', '42481', '39799']
42928;2171;39729;['2171', '39729']
42929;2171;39744;['2171', '39744']
42930;2171;39731;['2171', '42480', '45004', '27891', '39731']
42931;2171;39753;['2171', '42480', '45004', '39753']
42932;2171;39742;['2171', '42480', '45004', '26150', '16475', '9783', '39742']
42933;2171;39749;['2171', '42480', '39732', '46710', '39749']
42934;2171;39730;['2171', '42480', '45004', '26150', '18087', '39730']
42935;2171;39870;['2171', '42480', '45004', '26150', '18087', '29675', '39870']
42936;2171;39750;['2171', '42480', '39732', '39750']
42937;2171;39737;['2171', '42480', '45004', '26150', '18087', '29675', '39737']
42938;2171;39767;['2171', '39767']
42939;2171;39739;['2171', '39739']
42940;2171;39728;['2171', '42480', '45004', '26150', '39740', '39728']
42941;2171;39743;['2171', '39743']
42942;2171;39745;['2171', '39745']
42943;2171;39740;['2171', '42480', '45004', '26150', '39740']
42944;2171;39752;['2171', '42480', '45004', '26150', '39752']
42945;2171;39751;['2171', '39751']
42946;2171;39894;['2171', '42480', '39894']
42947;2171;39732;['2171', '42480', '39732']
42948;2171;39910;['2171', '39910']
42949;2171;39734;['2171', '42480', '39732', '39734']
42950;2171;39765;['2171', '39765']
42951;2171;39736;['2171', '39736']
42952;2171;39735;['2171', '42480', '45004', '39735']
42953;2171;39738;['2171', '50972', '39738']
42954;2171;39766;['2171', '42480', '45004', '26150', '10836', '39766']
42955;2171;39746;['2171', '42480', '39746']
42956;2171;39741;['2171', '42481', '39741']
42957;2171;39747;['2171', '42480', '39732', '39747']
42958;2171;39748;['2171', '42480', '45004', '26150', '39748']
42959;2171;39764;['2171', '42480', '45004', '26150', '39740', '39764']
42960;2171;39754;['2171', '39754']
42961;2171;42481;['2171', '42481']
42962;2171;42483;['2171', '42480', '45004', '26150', '18087', '29675', '42483']
42963;2171;42480;['2171', '42480']
42964;2171;42482;['2171', '42480', '45004', '26150', '18087', '42482']
42965;2171;43247;['2171', '45913', '43247']
42966;2171;43965;['2171', '42480', '45004', '43965']
42967;2171;43963;['2171', '42480', '43963']
42968;2171;43964;['2171', '43964']
42969;2171;43962;['2171', '42480', '45004', '26150', '43962']
42970;2171;43791;['2171', '43791']
42971;2171;43790;['2171', '42480', '45004', '26150', '43790']
42972;2171;44114;['2171', '42480', '45004', '26150', '16475', '44114']
42973;2171;44135;['2171', '42480', '45004', '26150', '44135']
42974;2171;44387;['2171', '42480', '45004', '26150', '39752', '44387']
42975;2171;44795;['2171', '44795']
42976;2171;44770;['2171', '42480', '45004', '26150', '44770']
42977;2171;44720;['2171', '42480', '45004', '26150', '3804', '44720']
42978;2171;44486;['2171', '45275', '44486']
42979;2171;44692;['2171', '44692']
42980;2171;44842;['2171', '42480', '45004', '26150', '16475', '44842']
42981;2171;44915;['2171', '42480', '39732', '46710', '44915']
42982;2171;44974;['2171', '42480', '45004', '26150', '18087', '29675', '44974']
42983;2171;44971;['2171', '42480', '45004', '27891', '44971']
42984;2171;45144;['2171', '45144']
42985;2171;44914;['2171', '44914']
42986;2171;45004;['2171', '42480', '45004']
42987;2171;44951;['2171', '42480', '45004', '26150', '18087', '44951']
42988;2171;44811;['2171', '44811']
42989;2171;44837;['2171', '42480', '45004', '26150', '16475', '44842', '44837']
42990;2171;44843;['2171', '42480', '45004', '26150', '16475', '44842', '44843']
42991;2171;44812;['2171', '42480', '45004', '26150', '44812']
42992;2171;44910;['2171', '44910']
42993;2171;44836;['2171', '42480', '45004', '26150', '16475', '44836']
42994;2171;45262;['2171', '42480', '45004', '26150', '16475', '45262']
42995;2171;45274;['2171', '42480', '39732', '45274']
42996;2171;45273;['2171', '42480', '45004', '27891', '45273']
42997;2171;45265;['2171', '42480', '45004', '26150', '18087', '29675', '45265']
42998;2171;45275;['2171', '45275']
42999;2171;45281;['2171', '42480', '45004', '26150', '18087', '42482', '45281']
43000;2171;45267;['2171', '902', '45267']
43001;2171;45586;['2171', '42480', '45004', '26150', '45586']
43002;2171;45877;['2171', '42480', '45004', '26150', '18087', '29675', '45265', '45877']
43003;2171;45715;['2171', '42480', '45004', '26150', '18087', '29675', '35833', '45715']
43004;2171;45917;['2171', '45917']
43005;2171;45913;['2171', '45913']
43006;2171;45727;['2171', '42481', '45727']
43007;2171;45748;['2171', '42480', '45004', '26150', '16475', '45748']
43008;2171;45723;['2171', '42481', '45723']
43009;2171;45993;['2171', '42481', '45993']
43010;2171;45957;['2171', '42480', '45004', '26150', '45957']
43011;2171;46176;['2171', '42480', '45004', '26150', '39740', '46176']
43012;2171;46036;['2171', '46036']
43013;2171;46074;['2171', '46074']
43014;2171;46256;['2171', '42480', '45004', '26150', '16475', '46256']
43015;2171;46172;['2171', '42480', '45004', '26150', '46172']
43016;2171;46066;['2171', '42480', '45004', '26150', '13323', '46066']
43017;2171;46189;['2171', '42480', '45004', '26150', '18087', '29675', '46189']
43018;2171;46155;['2171', '42480', '45004', '26150', '46155']
43019;2171;46270;['2171', '42480', '45004', '26150', '46270']
43020;2171;46243;['2171', '42480', '45004', '26150', '39740', '46243']
43021;2171;46708;['2171', '42480', '45004', '26150', '46708']
43022;2171;46710;['2171', '42480', '39732', '46710']
43023;2171;46709;['2171', '42480', '45004', '46709']
43024;2171;46715;['2171', '46715']
43025;2171;46758;['2171', '42480', '45004', '26150', '16475', '46758']
43026;2171;46724;['2171', '42480', '45004', '26150', '16475', '46724']
43027;2171;47819;['2171', '42480', '45004', '26150', '16475', '47819']
43028;2171;48331;['2171', '42480', '45004', '48331']
43029;2171;48254;['2171', '42480', '45004', '26150', '16475', '48254']
43030;2171;48330;['2171', '42480', '39732', '48330']
43031;2171;48061;['2171', '42480', '45004', '26150', '18087', '29675', '48061']
43032;2171;48187;['2171', '48187']
43033;2171;48510;['2171', '48510']
43034;2171;50973;['2171', '42480', '45004', '26150', '39752', '50973']
43035;2171;50917;['2171', '50917']
43036;2171;50974;['2171', '50974']
43037;2171;50976;['2171', '50976']
43038;2171;50918;['2171', '50918']
43039;2171;50972;['2171', '50972']
43040;2171;49994;['2171', '42480', '45004', '26150', '18087', '29675', '49994']
43041;2171;50547;['2171', '42480', '45004', '26150', '50547']
43042;2171;50978;['2171', '50978']
43043;2171;50383;['2171', '42480', '45004', '26150', '18087', '50383']
43044;2171;50274;['2171', '42480', '45004', '26150', '39740', '50274']
43045;2171;50952;['2171', '42480', '45004', '26150', '39752', '44387', '50952']
43046;2171;203;['2171', '42480', '45004', '26150', '39752', '203']
43047;2171;267;['2171', '267']
43048;2171;781;['2171', '42480', '45004', '26150', '13323', '781']
43049;2171;927;['2171', '42480', '45004', '26150', '45957', '927']
43050;2171;1992;['2171', '42480', '1992']
43051;2171;835;['2171', '835']
43052;2171;902;['2171', '902']
43053;2171;1988;['2171', '1988']
43054;835;835;['835']
43055;835;3804;['835', '3804']
43056;835;3772;['835', '39750', '39732', '3772']
43057;835;4310;['835', '46710', '4310']
43058;835;5558;['835', '39750', '39732', '5558']
43059;835;5715;['835', '39750', '15969', '5715']
43060;835;6129;['835', '6129']
43061;835;7326;['835', '39750', '15969', '7326']
43062;835;7273;['835', '39750', '48331', '7273']
43063;835;7961;['835', '7961']
43064;835;29672;['835', '29676', '29672']
43065;835;9111;['835', '9111']
43066;835;9718;['835', '46710', '9718']
43067;835;9783;['835', '29676', '9783']
43068;835;9784;['835', '46710', '4310', '9784']
43069;835;10836;['835', '35800', '13648', '10836']
43070;835;10890;['835', '10890']
43071;835;11849;['835', '11849']
43072;835;12518;['835', '12518']
43073;835;13323;['835', '45144', '13323']
43074;835;13648;['835', '35800', '13648']
43075;835;13802;['835', '35800', '13802']
43076;835;14398;['835', '14398']
43077;835;15969;['835', '39750', '15969']
43078;835;15962;['835', '35800', '13648', '15962']
43079;835;15711;['835', '15711']
43080;835;16475;['835', '35800', '45748', '16475']
43081;835;17076;['835', '11849', '17076']
43082;835;17079;['835', '46710', '17079']
43083;835;18087;['835', '45144', '18087']
43084;835;18090;['835', '39750', '15969', '45267', '18090']
43085;835;18192;['835', '18192']
43086;835;20325;['835', '39750', '15969', '20325']
43087;835;26145;['835', '26145']
43088;835;26150;['835', '26150']
43089;835;27891;['835', '39750', '27891']
43090;835;27886;['835', '46710', '27886']
43091;835;28747;['835', '29676', '9783', '32356', '28747']
43092;835;28560;['835', '45275', '28560']
43093;835;28564;['835', '29676', '9783', '35833', '28564']
43094;835;28629;['835', '46710', '28629']
43095;835;28536;['835', '35800', '28536']
43096;835;28640;['835', '35800', '13648', '28640']
43097;835;28549;['835', '45144', '28549']
43098;835;28634;['835', '35800', '13648', '28634']
43099;835;28649;['835', '46710', '4310', '28649']
43100;835;28745;['835', '29676', '9783', '28745']
43101;835;29670;['835', '39728', '45993', '29670']
43102;835;29669;['835', '29676', '29669']
43103;835;29679;['835', '18192', '29679']
43104;835;29675;['835', '35800', '13648', '29675']
43105;835;29680;['835', '29680']
43106;835;29678;['835', '29676', '29678']
43107;835;29677;['835', '29676', '29677']
43108;835;29676;['835', '29676']
43109;835;29673;['835', '29673']
43110;835;29674;['835', '35800', '29674']
43111;835;29671;['835', '29676', '44974', '29671']
43112;835;29681;['835', '29681']
43113;835;29716;['835', '29676', '9783', '29716']
43114;835;32356;['835', '29676', '9783', '32356']
43115;835;32285;['835', '29676', '45262', '32285']
43116;835;33013;['835', '29676', '33013']
43117;835;34557;['835', '35800', '35867', '34557']
43118;835;35600;['835', '29676', '9783', '50383', '35600']
43119;835;35867;['835', '35800', '35867']
43120;835;35776;['835', '35800', '35776']
43121;835;35613;['835', '35613']
43122;835;35814;['835', '35800', '35814']
43123;835;35727;['835', '29676', '9783', '35727']
43124;835;35856;['835', '29676', '35856']
43125;835;35777;['835', '35800', '35777']
43126;835;35800;['835', '35800']
43127;835;35603;['835', '29676', '9783', '35833', '35603']
43128;835;35861;['835', '35800', '35861']
43129;835;35601;['835', '29676', '35601']
43130;835;35833;['835', '29676', '9783', '35833']
43131;835;39810;['835', '39750', '15969', '39810']
43132;835;39800;['835', '39800']
43133;835;39733;['835', '39733']
43134;835;39812;['835', '29676', '9783', '39812']
43135;835;39811;['835', '35800', '13648', '39811']
43136;835;39799;['835', '29676', '9783', '35833', '39799']
43137;835;39729;['835', '39729']
43138;835;39744;['835', '39728', '45993', '39744']
43139;835;39731;['835', '46710', '17079', '39731']
43140;835;39753;['835', '39750', '15969', '39753']
43141;835;39742;['835', '29676', '9783', '39742']
43142;835;39749;['835', '39749']
43143;835;39730;['835', '39728', '39730']
43144;835;39870;['835', '29676', '39870']
43145;835;39750;['835', '39750']
43146;835;39737;['835', '29676', '39737']
43147;835;39767;['835', '35800', '39767']
43148;835;39739;['835', '10890', '39739']
43149;835;39728;['835', '39728']
43150;835;39743;['835', '39728', '45993', '39743']
43151;835;39745;['835', '46710', '39745']
43152;835;39740;['835', '45144', '39740']
43153;835;39752;['835', '39729', '267', '39752']
43154;835;39751;['835', '43791', '39751']
43155;835;39894;['835', '39750', '15969', '39894']
43156;835;39732;['835', '39750', '39732']
43157;835;39910;['835', '35800', '39910']
43158;835;39734;['835', '39750', '39734']
43159;835;39765;['835', '39765']
43160;835;39736;['835', '39736']
43161;835;39735;['835', '39750', '48331', '39735']
43162;835;39738;['835', '39738']
43163;835;39766;['835', '29676', '29672', '39766']
43164;835;39746;['835', '39750', '15969', '39746']
43165;835;39741;['835', '29676', '9783', '35833', '39741']
43166;835;39747;['835', '39747']
43167;835;39748;['835', '39748']
43168;835;39764;['835', '39764']
43169;835;39754;['835', '39754']
43170;835;42481;['835', '39728', '45993', '42481']
43171;835;42483;['835', '29676', '42483']
43172;835;42480;['835', '39750', '39732', '42480']
43173;835;42482;['835', '35800', '13648', '42482']
43174;835;43247;['835', '39750', '15969', '43247']
43175;835;43965;['835', '43965']
43176;835;43963;['835', '39750', '15969', '43963']
43177;835;43964;['835', '46710', '28629', '43964']
43178;835;43962;['835', '39728', '50547', '43962']
43179;835;43791;['835', '43791']
43180;835;43790;['835', '11849', '43790']
43181;835;44114;['835', '35800', '44114']
43182;835;44135;['835', '44135']
43183;835;44387;['835', '45144', '13323', '44387']
43184;835;44795;['835', '44795']
43185;835;44770;['835', '45144', '44770']
43186;835;44720;['835', '35800', '13648', '44720']
43187;835;44486;['835', '44486']
43188;835;44692;['835', '44692']
43189;835;44842;['835', '29676', '44842']
43190;835;44915;['835', '44915']
43191;835;44974;['835', '29676', '44974']
43192;835;44971;['835', '46710', '44971']
43193;835;45144;['835', '45144']
43194;835;44914;['835', '44914']
43195;835;45004;['835', '39750', '39732', '45004']
43196;835;44951;['835', '29676', '9783', '44951']
43197;835;44811;['835', '39728', '44811']
43198;835;44837;['835', '29676', '44842', '44837']
43199;835;44843;['835', '29676', '44842', '44843']
43200;835;44812;['835', '39728', '44812']
43201;835;44910;['835', '39729', '44910']
43202;835;44836;['835', '29676', '44836']
43203;835;45262;['835', '29676', '45262']
43204;835;45274;['835', '39750', '45274']
43205;835;45273;['835', '46710', '45273']
43206;835;45265;['835', '29676', '9783', '45265']
43207;835;45275;['835', '45275']
43208;835;45281;['835', '35800', '13648', '42482', '45281']
43209;835;45267;['835', '39750', '15969', '45267']
43210;835;45586;['835', '45586']
43211;835;45877;['835', '29676', '29672', '45877']
43212;835;45715;['835', '29676', '9783', '35833', '45715']
43213;835;45917;['835', '45917']
43214;835;45913;['835', '45913']
43215;835;45727;['835', '29676', '9783', '35833', '45727']
43216;835;45748;['835', '35800', '45748']
43217;835;45723;['835', '29676', '9783', '35833', '45723']
43218;835;45993;['835', '39728', '45993']
43219;835;45957;['835', '29676', '29678', '45957']
43220;835;46176;['835', '46176']
43221;835;46036;['835', '10890', '46036']
43222;835;46074;['835', '46074']
43223;835;46256;['835', '35800', '45748', '46256']
43224;835;46172;['835', '46172']
