;origem;destino;distancia
5022;15711;902;6,81
5023;15711;42480;7,96
5024;15711;5558;8,65
5025;15711;7326;9,01
5026;15711;43247;9,26
5027;15711;9111;9,54
5028;15711;45267;9,66
5029;15711;46715;9,78
5030;15711;39765;10,02
5031;15711;50978;10,56
5032;15711;1992;10,70
5033;15711;39810;10,88
5034;15711;39894;11,11
5035;15711;5715;11,30
5036;15711;45004;11,65
5037;15711;3772;12,49
5038;15711;43965;12,54
5039;15711;20325;12,87
5040;15711;7273;13,12
5041;15711;39735;13,42
5042;15711;43963;13,77
5043;15711;39732;14,23
5044;15711;48331;14,64
5045;15711;18090;15,06
5046;15711;45274;15,11
5047;15711;27891;15,12
5048;15711;39746;15,35
5049;15711;9784;16,24
5050;15711;39753;16,49
5051;15711;28649;16,64
5052;15711;43964;17,04
5053;15711;15969;17,10
5054;15711;39734;17,42
5055;15711;39733;18,90
5056;15711;9718;18,94
5057;15711;39745;19,37
5058;15711;4310;19,54
5059;15711;28629;20,21
5060;15711;50976;20,54
5061;15711;45273;20,80
5062;15711;39754;21,33
5063;15711;17079;22,51
5064;15711;27886;22,51
5065;15711;48330;22,65
5066;15711;39747;23,16
5067;15711;44971;23,20
5068;15711;39750;23,76
5069;15711;39731;25,01
5070;15711;46709;25,68
5071;15711;26150;26,28
5072;15711;26145;26,35
5073;15711;46710;26,72
5074;15711;46155;27,46
5075;15711;46708;27,67
5076;15711;44915;27,82
5077;15711;46172;28,62
5078;15711;43791;28,71
5079;15711;44914;28,73
5080;15711;39751;28,83
5081;15711;39748;28,87
5082;15711;29679;29,29
5083;15711;39743;29,37
5084;15711;18192;29,78
5085;15711;17076;29,81
5086;15711;42481;30,55
5087;15711;39749;30,58
5088;15711;44135;31,12
5089;15711;45586;31,72
5090;15711;14398;31,78
5091;15711;11849;32,14
5092;15711;29670;32,44
5093;15711;39744;33,68
5094;15711;3804;34,70
5095;15711;43790;34,77
5096;15711;39752;36,93
5097;15711;45993;36,95
5098;15711;29681;37,20
5099;15711;44811;37,57
5100;15711;1988;38,03
5101;15711;48187;39,32
5102;15711;50972;39,47
5103;15711;46036;39,49
5104;15711;267;39,81
5105;15711;39739;40,35
5106;15711;39736;40,80
5107;15711;44692;40,84
5108;15711;10890;40,98
5109;15711;28560;41,58
5110;15711;45275;41,74
5111;15711;44910;42,11
5112;15711;39738;42,14
5113;15711;46270;42,53
5114;15711;46074;42,78
5115;15711;48510;42,86
5116;15711;39740;43,31
5117;15711;44812;43,40
5118;15711;13323;43,44
5119;15711;45144;43,58
5120;15711;44770;43,70
5121;15711;39729;43,86
5122;15711;29680;44,01
5123;15711;50547;44,09
5124;15711;44486;44,18
5125;15711;43962;44,30
5126;15711;39728;44,79
5127;15711;28549;44,81
5128;15711;18087;45,16
5129;15711;50952;46,05
5130;15711;35613;46,50
5131;15711;46176;46,65
5132;15711;835;46,78
5133;15711;44387;46,97
5134;15711;50974;47,18
5135;15711;39764;48,30
5136;15711;45917;48,31
5137;15711;16475;48,63
5138;15711;29673;48,65
5139;15711;35800;48,72
5140;15711;6129;48,77
5141;15711;46243;48,78
5142;15711;44795;48,82
5143;15711;50274;49,19
5144;15711;203;49,23
5145;15711;29675;49,26
5146;15711;39730;49,92
5147;15711;29676;50,02
5148;15711;50973;50,33
5149;15711;46256;50,43
5150;15711;42482;50,60
5151;15711;35776;50,99
5152;15711;35867;51,29
5153;15711;781;51,34
5154;15711;45281;51,71
5155;15711;29674;51,85
5156;15711;45957;52,08
5157;15711;13648;52,13
5158;15711;39910;52,15
5159;15711;35777;52,47
5160;15711;10836;52,65
5161;15711;44114;52,82
5162;15711;39811;52,87
5163;15711;45748;52,93
5164;15711;29678;53,04
5165;15711;9783;53,29
5166;15711;34557;53,42
5167;15711;35856;53,53
5168;15711;15962;53,85
5169;15711;28747;54,44
5170;15711;28634;54,54
5171;15711;46066;54,62
5172;15711;29716;55,02
5173;15711;44836;55,03
5174;15711;28640;55,04
5175;15711;45727;55,23
5176;15711;927;55,31
5177;15711;47819;55,34
5178;15711;45262;55,50
5179;15711;45723;55,70
5180;15711;44842;55,88
5181;15711;32285;55,96
5182;15711;44951;56,24
5183;15711;44843;56,32
5184;15711;44837;56,35
5185;15711;50383;56,42
5186;15711;48254;56,75
5187;15711;39741;57,10
5188;15711;46758;57,18
5189;15711;39742;57,66
5190;15711;44720;57,66
5191;15711;32356;57,89
5192;15711;35600;57,99
5193;15711;39812;58,66
5194;15711;35727;58,83
5195;15711;13802;58,97
5196;15711;28745;59,15
5197;15711;39799;59,26
5198;15711;45265;59,53
5199;15711;35833;59,59
5200;15711;48061;59,64
5201;15711;29672;60,03
5202;15711;29677;60,57
5203;15711;28564;60,82
5204;15711;33013;61,00
5205;15711;35601;61,26
5206;15711;49994;62,02
5207;15711;39870;62,03
5208;15711;46189;62,17
5209;15711;44974;62,36
5210;15711;35814;62,54
5211;15711;42483;62,83
5212;15711;35861;62,90
5213;15711;50917;63,14
5214;15711;39766;63,38
5215;15711;50918;63,53
5216;15711;45715;63,60
5217;15711;29671;64,27
5218;15711;28536;64,60
5219;15711;35603;65,06
5220;15711;39767;65,36
5221;15711;39737;65,42
5222;15711;29669;65,54
5223;15711;45877;67,20
5224;15711;46724;93,65
5225;16475;16475;0,00
5226;16475;46256;1,80
5227;16475;13648;3,51
5228;16475;29674;3,78
5229;16475;35777;3,86
5230;16475;44114;4,21
5231;16475;45748;4,31
5232;16475;29678;4,41
5233;16475;50274;4,46
5234;16475;46243;4,65
5235;16475;9783;4,66
5236;16475;35856;4,90
5237;16475;29675;5,02
5238;16475;45957;5,35
5239;16475;18087;5,61
5240;16475;39730;5,69
5241;16475;39740;5,87
5242;16475;28549;6,06
5243;16475;6129;6,09
5244;16475;42482;6,22
5245;16475;44836;6,40
5246;16475;15962;6,43
5247;16475;10836;6,46
5248;16475;44770;6,58
5249;16475;47819;6,71
5250;16475;45262;6,87
5251;16475;39764;6,89
5252;16475;45281;7,13
5253;16475;44842;7,25
5254;16475;32285;7,34
5255;16475;34557;7,55
5256;16475;29716;7,60
5257;16475;927;7,60
5258;16475;44843;7,69
5259;16475;44837;7,72
5260;16475;28634;7,79
5261;16475;39910;7,96
5262;16475;39811;8,07
5263;16475;48254;8,12
5264;16475;44951;8,15
5265;16475;46176;8,20
5266;16475;28640;8,29
5267;16475;46758;8,55
5268;16475;35867;8,75
5269;16475;29676;8,84
5270;16475;39742;9,03
5271;16475;39728;9,12
5272;16475;50383;9,14
5273;16475;35800;9,72
5274;16475;267;9,74
5275;16475;46270;9,75
5276;16475;44720;10,46
5277;16475;39729;10,52
5278;16475;45144;10,62
5279;16475;39738;10,67
5280;16475;35600;11,33
5281;16475;44910;11,43
5282;16475;1988;11,54
5283;16475;28745;11,54
5284;16475;45275;11,58
5285;16475;13323;11,74
5286;16475;45917;11,75
5287;16475;45265;11,93
5288;16475;35833;11,98
5289;16475;39812;12,00
5290;16475;48061;12,03
5291;16475;35727;12,04
5292;16475;33013;12,37
5293;16475;29672;12,43
5294;16475;29681;12,47
5295;16475;35776;12,69
5296;16475;50972;12,87
5297;16475;29677;12,96
5298;16475;29673;13,55
5299;16475;35601;13,66
5300;16475;13802;13,84
5301;16475;203;13,87
5302;16475;44387;13,89
5303;16475;49994;13,89
5304;16475;48187;13,92
5305;16475;44486;14,02
5306;16475;39736;14,13
5307;16475;28560;14,38
5308;16475;39870;14,43
5309;16475;39752;14,55
5310;16475;835;14,56
5311;16475;46189;14,57
5312;16475;44974;14,76
5313;16475;50973;14,79
5314;16475;44692;14,95
5315;16475;3804;15,01
5316;16475;781;15,18
5317;16475;50952;15,19
5318;16475;35613;15,22
5319;16475;42483;15,23
5320;16475;44795;15,23
5321;16475;29680;15,44
5322;16475;10890;15,45
5323;16475;43790;15,79
5324;16475;39766;15,79
5325;16475;50547;16,01
5326;16475;46036;16,16
5327;16475;29671;16,67
5328;16475;32356;16,78
5329;16475;39739;17,02
5330;16475;14398;17,20
5331;16475;46074;17,25
5332;16475;48510;17,33
5333;16475;35814;17,41
5334;16475;35861;17,77
5335;16475;50917;18,01
5336;16475;50918;18,40
5337;16475;39737;18,48
5338;16475;11849;18,54
5339;16475;29669;18,55
5340;16475;43962;18,86
5341;16475;44812;19,26
5342;16475;44135;19,27
5343;16475;17076;19,32
5344;16475;28536;19,47
5345;16475;45586;19,51
5346;16475;39749;20,07
5347;16475;18192;20,22
5348;16475;39767;20,23
5349;16475;46066;20,29
5350;16475;35603;20,48
5351;16475;29679;20,57
5352;16475;28564;21,75
5353;16475;45715;21,83
5354;16475;45877;21,85
5355;16475;43791;21,93
5356;16475;45993;22,52
5357;16475;39748;22,53
5358;16475;44915;22,97
5359;16475;39751;23,27
5360;16475;44914;23,37
5361;16475;26150;23,46
5362;16475;50974;23,66
5363;16475;28747;23,68
5364;16475;39741;24,01
5365;16475;46710;24,11
5366;16475;46155;24,42
5367;16475;26145;24,48
5368;16475;46709;24,53
5369;16475;46708;24,63
5370;16475;45723;24,72
5371;16475;39799;25,01
5372;16475;45727;25,16
5373;16475;46172;25,58
5374;16475;44811;26,24
5375;16475;39750;27,03
5376;16475;48330;28,35
5377;16475;39747;28,97
5378;16475;42481;29,64
5379;16475;50976;30,01
5380;16475;39754;30,80
5381;16475;17079;31,02
5382;16475;27886;31,02
5383;16475;9718;31,46
5384;16475;29670;32,38
5385;16475;39733;32,64
5386;16475;39734;33,54
5387;16475;45273;34,22
5388;16475;39731;34,94
5389;16475;15969;35,72
5390;16475;48331;36,24
5391;16475;39753;36,38
5392;16475;39732;36,66
5393;16475;45274;37,28
5394;16475;27891;37,44
5395;16475;39735;38,41
5396;16475;7273;38,48
5397;16475;45004;38,88
5398;16475;43963;38,98
5399;16475;39746;39,18
5400;16475;43965;39,29
5401;16475;3772;39,97
5402;16475;44971;40,40
5403;16475;9111;40,80
5404;16475;46715;41,04
5405;16475;20325;41,18
5406;16475;39743;41,24
5407;16475;5558;41,86
5408;16475;50978;41,86
5409;16475;39745;41,92
5410;16475;39810;42,53
5411;16475;1992;42,59
5412;16475;39744;42,66
5413;16475;39894;42,74
5414;16475;43247;43,03
5415;16475;42480;43,56
5416;16475;7326;43,64
5417;16475;4310;44,20
5418;16475;2171;44,77
5419;16475;46724;45,02
5420;16475;28629;45,97
5421;16475;39765;46,28
5422;16475;9784;46,89
5423;16475;28649;47,24
5424;16475;7961;48,04
5425;16475;45913;48,34
5426;16475;902;48,54
5427;16475;15711;49,24
5428;16475;43964;49,25
5429;16475;45267;49,33
5430;16475;39800;49,35
5431;16475;5715;50,97
5432;16475;12518;51,16
5433;16475;18090;51,30
5434;17076;17076;0,00
5435;17076;18192;1,91
5436;17076;39749;1,99
5437;17076;14398;2,13
5438;17076;29679;2,26
5439;17076;44135;2,53
5440;17076;11849;2,86
5441;17076;43791;3,31
5442;17076;39748;3,90
5443;17076;44915;4,03
5444;17076;39751;4,66
5445;17076;44914;4,76
5446;17076;45586;4,78
5447;17076;3804;5,38
5448;17076;43790;5,46
5449;17076;46710;6,17
5450;17076;26145;6,18
5451;17076;26150;6,29
5452;17076;46155;6,90
5453;17076;46708;7,10
5454;17076;46709;7,36
5455;17076;39752;7,61
5456;17076;29681;7,92
5457;17076;46172;8,06
5458;17076;39750;8,41
5459;17076;1988;8,75
5460;17076;48187;10,04
5461;17076;50972;10,18
5462;17076;46036;10,21
5463;17076;267;10,53
5464;17076;39739;11,07
5465;17076;48330;11,16
5466;17076;50976;11,39
5467;17076;39736;11,52
5468;17076;44692;11,56
5469;17076;39747;11,68
5470;17076;10890;11,70
5471;17076;39754;12,18
5472;17076;28560;12,30
5473;17076;45275;12,46
5474;17076;44910;12,83
5475;17076;39738;12,86
5476;17076;46270;13,21
5477;17076;46074;13,50
5478;17076;48510;13,58
5479;17076;17079;13,85
5480;17076;27886;13,85
5481;17076;39740;13,99
5482;17076;39733;14,02
5483;17076;44812;14,12
5484;17076;9718;14,30
5485;17076;45144;14,30
5486;17076;44770;14,39
5487;17076;13323;14,57
5488;17076;39729;14,58
5489;17076;29680;14,73
5490;17076;50547;14,81
5491;17076;44486;14,90
5492;17076;43962;15,02
5493;17076;28549;15,50
5494;17076;39728;15,51
5495;17076;18087;15,84
5496;17076;39734;16,37
5497;17076;45273;17,06
5498;17076;35613;17,22
5499;17076;46176;17,37
5500;17076;835;17,50
5501;17076;44387;17,66
5502;17076;39731;17,77
5503;17076;50974;17,90
5504;17076;15969;18,56
5505;17076;39764;19,02
5506;17076;45917;19,03
5507;17076;48331;19,07
5508;17076;39753;19,21
5509;17076;29673;19,37
5510;17076;35800;19,44
5511;17076;6129;19,49
5512;17076;46243;19,50
5513;17076;39732;19,50
5514;17076;44795;19,54
5515;17076;16475;19,76
5516;17076;50274;19,91
5517;17076;29675;19,94
5518;17076;203;20,10
5519;17076;45274;20,11
5520;17076;27891;20,27
5521;17076;39730;20,61
5522;17076;29676;20,74
5523;17076;50973;21,02
5524;17076;45993;21,23
5525;17076;39735;21,24
5526;17076;42482;21,28
5527;17076;7273;21,31
5528;17076;46256;21,56
5529;17076;45004;21,71
5530;17076;35776;21,71
5531;17076;50952;21,79
5532;17076;43963;21,82
5533;17076;43965;21,97
5534;17076;35867;22,01
5535;17076;39746;22,01
5536;17076;9111;22,19
5537;17076;45281;22,39
5538;17076;46715;22,43
5539;17076;781;22,47
5540;17076;29674;22,57
5541;17076;3772;22,81
5542;17076;39910;22,87
5543;17076;35777;23,19
5544;17076;45957;23,21
5545;17076;44971;23,24
5546;17076;50978;23,24
5547;17076;13648;23,26
5548;17076;44114;23,54
5549;17076;39811;23,57
5550;17076;45748;23,65
5551;17076;10836;23,78
5552;17076;29678;23,82
5553;17076;20325;24,02
5554;17076;34557;24,14
5555;17076;9783;24,42
5556;17076;35856;24,66
5557;17076;5558;24,69
5558;17076;15962;24,91
5559;17076;44811;24,95
5560;17076;39810;25,37
5561;17076;1992;25,42
5562;17076;39894;25,58
5563;17076;28634;25,67
5564;17076;43247;25,86
5565;17076;29716;26,08
5566;17076;44836;26,09
5567;17076;28640;26,17
5568;17076;927;26,36
5569;17076;42480;26,39
5570;17076;47819;26,40
5571;17076;7326;26,48
5572;17076;45262;26,56
5573;17076;44951;26,93
5574;17076;44842;26,94
5575;17076;32285;27,03
5576;17076;4310;27,04
5577;17076;50383;27,10
5578;17076;44843;27,38
5579;17076;44837;27,41
5580;17076;46066;27,58
5581;17076;2171;27,60
5582;17076;39765;27,66
5583;17076;42481;27,72
5584;17076;48254;27,81
5585;17076;39745;27,82
5586;17076;46758;28,24
5587;17076;44720;28,35
5588;17076;35600;28,68
5589;17076;39742;28,79
5590;17076;39812;29,34
5591;17076;35727;29,52
5592;17076;13802;29,69
5593;17076;28745;29,83
5594;17076;7961;29,91
5595;17076;28649;30,08
5596;17076;45265;30,22
5597;17076;35833;30,27
5598;17076;9784;30,30
5599;17076;48061;30,32
5600;17076;15711;30,62
5601;17076;29672;30,72
5602;17076;39800;30,73
5603;17076;45913;30,86
5604;17076;29670;30,96
5605;17076;29677;31,25
5606;17076;902;31,38
5607;17076;35601;31,95
5608;17076;33013;32,06
5609;17076;45267;32,16
5610;17076;12518;32,54
5611;17076;28629;32,64
5612;17076;49994;32,70
5613;17076;39870;32,72
5614;17076;46189;32,85
5615;17076;44974;33,05
5616;17076;35814;33,26
5617;17076;32356;33,39
5618;17076;42483;33,52
5619;17076;35861;33,62
5620;17076;5715;33,81
5621;17076;50917;33,86
5622;17076;39766;34,08
5623;17076;50918;34,25
5624;17076;29671;34,96
5625;17076;28536;35,32
5626;17076;28747;35,43
5627;17076;43964;35,92
5628;17076;39767;36,08
5629;17076;45727;36,22
5630;17076;45723;36,69
5631;17076;39737;36,77
5632;17076;29669;36,83
5633;17076;18090;37,56
5634;17076;39741;38,09
5635;17076;39743;38,59
5636;17076;35603;38,77
5637;17076;28564;40,03
5638;17076;45715;40,12
5639;17076;45877;40,14
5640;17076;39799;40,25
5641;17076;39744;40,74
5642;17076;46724;64,71
5643;17079;17079;0,00
5644;17079;27886;0,00
5645;17079;39731;3,92
5646;17079;9718;3,99
5647;17079;45273;4,21
5648;17079;48330;5,54
5649;17079;39747;6,15
5650;17079;39734;6,25
5651;17079;46709;7,02
5652;17079;39733;7,32
5653;17079;26150;7,62
5654;17079;15969;7,81
5655;17079;39750;7,92
5656;17079;46710;8,31
5657;17079;39753;8,46
5658;17079;46155;8,74
5659;17079;48331;8,95
5660;17079;46708;8,95
5661;17079;39732;9,38
5662;17079;27891;9,55
5663;17079;50976;9,63
5664;17079;46172;9,90
5665;17079;39754;9,98
5666;17079;45274;9,99
5667;17079;44971;9,99
5668;17079;44915;10,44
5669;17079;43963;11,07
5670;17079;39735;11,12
5671;17079;39748;11,15
5672;17079;7273;11,19
5673;17079;39746;11,26
5674;17079;45004;11,59
5675;17079;43965;12,00
5676;17079;26145;12,09
5677;17079;29679;12,19
5678;17079;44135;12,67
5679;17079;3772;12,69
5680;17079;18192;12,69
5681;17079;39749;12,89
5682;17079;45586;13,00
5683;17079;43791;13,17
5684;17079;44914;13,19
5685;17079;20325;13,27
5686;17079;39751;13,29
5687;17079;4310;13,79
5688;17079;17076;14,28
5689;17079;5558;14,57
5690;17079;39745;14,58
5691;17079;39810;14,62
5692;17079;1992;14,68
5693;17079;39894;14,83
5694;17079;14398;14,89
5695;17079;43247;15,11
5696;17079;46715;15,59
5697;17079;7326;15,73
5698;17079;9111;15,73
5699;17079;3804;15,98
5700;17079;43790;16,06
5701;17079;42480;16,27
5702;17079;11849;16,60
5703;17079;28649;16,83
5704;17079;9784;17,06
5705;17079;50978;17,20
5706;17079;2171;17,48
5707;17079;39752;18,21
5708;17079;28629;19,39
5709;17079;45913;20,42
5710;17079;902;20,63
5711;17079;7961;20,75
5712;17079;45267;21,42
5713;17079;39765;21,62
5714;17079;29681;21,66
5715;17079;1988;22,49
5716;17079;15711;22,65
5717;17079;43964;22,68
5718;17079;5715;23,06
5719;17079;39800;23,33
5720;17079;48187;23,79
5721;17079;46270;23,81
5722;17079;50972;23,93
5723;17079;46036;23,96
5724;17079;267;24,28
5725;17079;39740;24,59
5726;17079;18090;24,73
5727;17079;13323;24,78
5728;17079;39739;24,82
5729;17079;44812;24,84
5730;17079;44770;25,04
5731;17079;39736;25,26
5732;17079;12518;25,27
5733;17079;44692;25,30
5734;17079;39743;25,35
5735;17079;10890;25,45
5736;17079;50547;25,53
5737;17079;43962;25,74
5738;17079;28560;26,05
5739;17079;28549;26,09
5740;17079;45275;26,20
5741;17079;18087;26,44
5742;17079;42481;26,54
5743;17079;44910;26,57
5744;17079;39738;26,61
5745;17079;46074;27,25
5746;17079;48510;27,32
5747;17079;45144;28,04
5748;17079;44387;28,26
5749;17079;39729;28,33
5750;17079;29670;28,42
5751;17079;29680;28,47
5752;17079;39728;28,58
5753;17079;44486;28,65
5754;17079;39744;29,66
5755;17079;16475;29,97
5756;17079;46176;30,41
5757;17079;29675;30,54
5758;17079;203;30,69
5759;17079;35613;30,97
5760;17079;39730;31,21
5761;17079;835;31,24
5762;17079;50973;31,61
5763;17079;50974;31,65
5764;17079;46256;31,77
5765;17079;42482;31,88
5766;17079;45993;31,95
5767;17079;39764;32,00
5768;17079;50952;32,39
5769;17079;6129;32,47
5770;17079;46243;32,48
5771;17079;781;32,68
5772;17079;45917;32,77
5773;17079;35800;32,85
5774;17079;50274;32,89
5775;17079;45281;32,99
5776;17079;29673;33,11
5777;17079;44795;33,28
5778;17079;45957;33,42
5779;17079;13648;33,47
5780;17079;44811;33,55
5781;17079;29674;33,74
5782;17079;35777;33,83
5783;17079;10836;33,99
5784;17079;29676;34,14
5785;17079;39811;34,17
5786;17079;44114;34,18
5787;17079;45748;34,28
5788;17079;29678;34,38
5789;17079;9783;34,63
5790;17079;35856;34,87
5791;17079;15962;35,19
5792;17079;35867;35,29
5793;17079;35776;35,46
5794;17079;28634;35,88
5795;17079;29716;36,36
5796;17079;44836;36,37
5797;17079;28640;36,38
5798;17079;39910;36,61
5799;17079;927;36,65
5800;17079;47819;36,68
5801;17079;45262;36,84
5802;17079;44842;37,22
5803;17079;32285;37,31
5804;17079;34557;37,52
5805;17079;44951;37,52
5806;17079;44843;37,66
5807;17079;44837;37,69
5808;17079;50383;37,70
5809;17079;46066;37,79
5810;17079;48254;38,09
5811;17079;46758;38,52
5812;17079;44720;38,94
5813;17079;39742;39,00
5814;17079;35600;39,27
5815;17079;39812;39,94
5816;17079;35727;40,11
5817;17079;28745;40,43
5818;17079;45265;40,81
5819;17079;35833;40,87
5820;17079;48061;40,92
5821;17079;29672;41,31
5822;17079;29677;41,85
5823;17079;33013;42,34
5824;17079;35601;42,55
5825;17079;49994;43,30
5826;17079;39870;43,32
5827;17079;13802;43,43
5828;17079;46189;43,45
5829;17079;32356;43,60
5830;17079;44974;43,65
5831;17079;42483;44,11
5832;17079;39766;44,68
5833;17079;29671;45,56
5834;17079;28747;46,16
5835;17079;45727;46,94
5836;17079;35814;47,00
5837;17079;39737;47,37
5838;17079;35861;47,37
5839;17079;45723;47,41
5840;17079;29669;47,43
5841;17079;50917;47,61
5842;17079;50918;48,00
5843;17079;39741;48,81
5844;17079;28536;49,06
5845;17079;35603;49,37
5846;17079;39767;49,83
5847;17079;28564;50,63
5848;17079;45715;50,71
5849;17079;45877;50,74
5850;17079;39799;50,97
5851;17079;46724;74,99
5852;18087;18087;0,00
5853;18087;28549;1,23
5854;18087;39740;2,66
5855;18087;44770;3,37
5856;18087;29675;4,10
5857;18087;39730;4,76
5858;18087;16475;4,94
5859;18087;42482;5,44
5860;18087;267;6,53
5861;18087;46270;6,54
5862;18087;45281;6,55
5863;18087;39728;6,65
5864;18087;46256;6,75
5865;18087;45957;7,42
5866;18087;39738;7,46
5867;18087;39811;7,73
5868;18087;29678;7,98
5869;18087;10836;8,00
5870;18087;1988;8,33
5871;18087;13648;8,45
5872;18087;46176;8,48
5873;18087;13323;8,53
5874;18087;29674;8,72
5875;18087;35777;8,80
5876;18087;39729;9,01
5877;18087;45144;9,12
5878;18087;15962;9,12
5879;18087;44114;9,15
5880;18087;45748;9,25
5881;18087;29681;9,26
5882;18087;44910;9,34
5883;18087;50274;9,40
5884;18087;46243;9,60
5885;18087;9783;9,61
5886;18087;50972;9,66
5887;18087;35856;9,85
5888;18087;28634;9,88
5889;18087;39764;10,07
5890;18087;45275;10,07
5891;18087;29716;10,29
5892;18087;28640;10,38
5893;18087;6129;10,55
5894;18087;927;10,58
5895;18087;48187;10,72
5896;18087;35800;10,92
5897;18087;44951;11,08
5898;18087;50383;11,26
5899;18087;44836;11,34
5900;18087;39752;11,34
5901;18087;47819;11,66
5902;18087;3804;11,80
5903;18087;45262;11,82
5904;18087;39736;12,06
5905;18087;44692;12,10
5906;18087;44842;12,19
5907;18087;29676;12,21
5908;18087;10890;12,24
5909;18087;32285;12,28
5910;18087;34557;12,49
5911;18087;44486;12,52
5912;18087;44720;12,56
5913;18087;43790;12,58
5914;18087;44843;12,64
5915;18087;44837;12,67
5916;18087;50547;12,80
5917;18087;35600;12,83
5918;18087;28560;12,84
5919;18087;46758;12,88
5920;18087;39910;12,90
5921;18087;44387;12,91
5922;18087;46036;12,95
5923;18087;48254;13,07
5924;18087;39742;13,07
5925;18087;35613;13,24
5926;18087;35867;13,36
5927;18087;39812;13,50
